bathrooms,bedrooms,latitude,longitude,price,interest_level
2.0,3,40.8433,-73.9397,2800,1
1.0,0,40.733,-74.0043,3200,1
2.0,3,40.7906,-73.9687,5995,1
1.0,3,40.6655,-73.9881,3300,1
1.0,2,40.6475,-74.0087,2199,1
2.0,2,40.7059,-74.0097,5780,1
1.0,0,40.6952,-73.9831,2500,1
1.0,0,40.7721,-73.9472,2765,1
1.0,1,40.7325,-73.9977,4750,1
1.0,1,40.8222,-73.94,1550,1
1.0,0,40.7571,-73.9647,2500,1
1.0,0,40.7136,-74.0082,2900,1
1.0,0,40.7571,-73.9647,2000,1
1.0,2,40.7396,-74.0035,5475,1
1.0,2,40.6506,-73.979,2300,2
1.0,2,40.804,-73.9605,4149,1
1.0,2,40.7444,-73.9754,4350,1
1.0,1,40.7654,-73.9773,2958,1
1.0,1,40.7695,-73.9603,3650,1
1.0,1,40.7268,-74.0018,2700,1
1.0,0,40.6927,-73.986,2475,1
1.0,3,40.7177,-73.9984,5095,3
1.0,0,40.7383,-74.0006,2600,1
1.0,0,40.7538,-73.998,2350,1
1.0,2,40.7348,-73.9865,3400,3
1.0,0,40.7784,-73.9846,2100,1
1.0,1,40.7425,-73.9789,3350,1
1.0,1,40.7771,-73.9445,2850,1
3.0,3,40.7817,-73.9526,14000,1
1.0,0,40.739,-73.9791,2395,1
1.0,1,40.7568,-73.9982,3239,1
1.0,1,40.7551,-73.9928,4950,1
1.0,3,40.8307,-73.9494,2950,1
1.0,3,40.7447,-73.9741,4695,2
1.0,3,40.7972,-73.9486,3260,1
1.0,2,40.7548,-73.9944,3600,1
1.5,2,40.7301,-73.9935,6045,1
1.0,1,40.7268,-74.0018,2750,1
1.0,1,40.7797,-73.9446,3295,1
1.0,1,40.771,-73.9876,3500,1
1.0,1,40.7067,-74.0072,2675,1
3.0,3,40.7413,-73.9781,6426,1
1.0,1,40.7838,-73.9496,2400,1
1.0,0,40.7358,-73.9857,2995,1
2.0,4,40.7081,-74.0065,6000,3
1.0,2,40.7589,-73.9944,4300,1
1.0,1,40.7668,-73.962,3200,1
1.0,1,40.7568,-73.9982,3239,1
1.0,2,40.7984,-73.9632,2595,1
1.0,2,40.7313,-74.002,3000,2
1.0,1,40.7248,-73.9922,5270,1
1.0,3,40.7862,-73.9423,2975,1
3.5,4,40.7843,-73.9814,20000,1
1.0,1,40.7422,-73.9824,2800,3
1.0,2,40.7297,-73.9753,4160,1
2.0,3,40.7854,-73.98,9000,1
2.0,2,40.6975,-73.9238,1850,3
1.0,0,40.7784,-73.9846,2045,1
1.0,2,40.7088,-74.0059,2450,2
2.0,2,40.7762,-73.9485,6195,1
1.0,1,40.7913,-73.9453,1866,2
2.0,5,40.7098,-74.0091,8400,1
2.0,3,40.7438,-73.9735,5717,2
1.0,0,40.7602,-73.9689,2800,1
2.0,3,40.7688,-73.9608,8000,1
1.0,0,40.7705,-73.9503,1725,1
2.0,4,40.7242,-73.9842,4999,3
1.0,1,40.7782,-73.9482,2395,2
3.0,3,40.79,-73.9416,2895,2
2.0,3,40.6808,-73.9374,2625,1
1.0,2,40.6941,-73.9829,3700,1
1.5,1,40.7818,-73.9528,3499,1
1.0,2,40.6712,-73.9843,2600,1
1.0,1,40.7677,-73.9837,4450,1
2.0,2,40.7456,-74.0053,5850,1
1.0,2,40.7436,-73.9727,3250,1
1.0,2,40.779,-73.9176,2250,3
1.0,0,40.7709,-73.9917,2500,1
1.0,2,40.7764,-73.9548,3100,1
1.0,1,40.7401,-73.9815,3595,1
1.0,1,40.7287,-73.98100000000002,2850,1
2.0,3,40.7514,-73.9862,4676,3
3.0,2,40.778,-73.9509,5500,1
1.0,1,40.7586,-73.9838,2700,1
1.0,1,40.7771,-73.9445,2850,1
1.0,3,40.8427,-73.9379,2450,3
1.0,2,40.7965,-73.9618,2895,1
1.0,3,40.69300000000001,-73.972,3595,2
1.0,1,40.7654,-73.9773,2958,1
1.0,2,40.7448,-73.9784,3400,1
1.0,1,40.7095,-74.0084,3550,1
2.0,3,40.7436,-73.9727,5000,2
1.0,0,40.7793,-73.9496,1725,1
1.0,2,40.7957,-73.9727,4200,1
0.0,1,40.768,-73.9539,2150,1
1.0,1,40.6966,-73.9873,2500,1
1.0,1,40.7461,-73.9498,2500,1
1.0,1,40.6681,-73.9547,1875,1
2.0,2,40.7357,-73.9545,2748,1
1.0,0,40.7062,-74.0158,2475,3
1.0,0,40.7482,-73.9786,2125,1
1.0,1,40.7045,-74.0095,4200,1
2.0,2,40.7874,-73.942,2830,2
1.0,1,40.7165,-73.9457,2350,2
1.0,1,40.8,-73.9424,1650,1
1.0,1,40.7688,-73.9576,2900,1
1.0,2,40.7514,-73.9862,3260,2
2.0,2,40.7613,-73.9998,4471,2
2.0,3,40.7826,-73.9469,4400,2
1.0,1,40.7304,-74.005,3495,1
2.0,3,40.7202,-73.9881,4100,2
2.0,4,40.7952,-73.9638,5500,1
2.0,2,40.7746,-73.99,5500,1
1.0,2,40.753,-73.9695,4095,1
2.0,3,40.6871,-73.9931,6500,1
1.0,1,40.7067,-74.0072,3250,1
1.0,0,40.7974,-73.9706,2400,1
1.0,0,40.7561,-73.9965,2400,1
1.0,1,40.7571,-73.9647,2750,2
1.0,0,40.7301,-73.9927,3150,1
1.0,1,40.8006,-73.9686,2450,1
1.0,0,40.7399,-74.0036,2550,1
1.0,0,40.7494,-73.9875,2575,1
1.0,0,40.7398,-73.9811,3850,1
2.0,3,40.7469,-73.9735,5000,2
1.0,4,40.6963,-73.9204,3750,1
1.0,0,40.7674,-73.9837,2900,1
1.0,0,40.7575,-73.9625,2900,1
2.0,3,40.6959,-73.9016,2995,1
1.0,0,40.6952,-73.9831,2431,3
1.0,2,40.7252,-73.9764,3795,1
1.0,1,40.7512,-73.9876,3300,2
1.0,2,40.7111,-74.0055,2700,1
1.0,2,40.77,-73.9517,3100,1
1.0,0,40.7136,-73.98100000000002,3450,1
1.0,0,40.753,-73.9695,2750,1
1.0,3,40.6421,-73.9576,1800,3
2.0,3,40.7462,-73.9757,4500,1
3.0,3,40.7667,-73.9798,10000,1
1.0,0,40.7182,-73.9639,2740,1
1.0,1,40.6785,-73.9748,2300,2
1.0,1,40.7651,-73.9866,2585,1
1.0,0,40.6966,-73.9964,2300,1
2.0,3,40.7716,-73.9506,7250,1
2.0,4,40.7141,-74.0096,6100,1
1.0,0,40.71,-74.0143,2395,1
2.0,3,40.7862,-73.944,3595,1
1.0,2,40.7519,-73.9391,3450,1
2.0,4,40.7198,-73.9849,7600,1
1.0,0,40.7074,-74.0069,2870,1
2.0,2,40.7565,-73.96300000000002,4995,1
1.0,1,40.7712,-73.7934,1650,2
1.0,0,40.7693,-73.9579,2260,2
1.0,0,40.7773,-73.9457,2350,1
3.0,4,40.753,-73.9695,5500,2
1.0,2,40.7198,-73.9891,3795,1
2.0,2,40.7801,-73.9475,5350,1
0.0,0,40.7729,-73.9566,2400,1
1.0,1,40.7661,-73.9918,2943,1
2.0,4,40.7413,-73.9779,6200,2
2.0,3,40.7609,-73.986,5995,1
1.0,1,40.7468,-73.9818,2925,1
1.0,2,40.7544,-73.9721,3150,1
1.0,2,40.7439,-73.9779,3595,1
1.0,0,40.7218,-73.8424,1400,2
1.0,0,40.7341,-73.9896,3850,1
1.0,0,40.7632,-73.9629,2695,1
2.0,3,40.7642,-73.9913,5495,1
1.0,1,40.7059,-73.8342,1800,1
1.0,2,40.7318,-73.9822,3100,1
1.0,3,40.7073,-74.0046,3200,2
1.0,2,40.7297,-73.9794,3000,1
1.0,0,40.7494,-73.9875,2800,1
1.0,2,40.7709,-73.9917,3000,3
2.0,3,40.8034,-73.9545,4000,1
1.0,1,40.7671,-73.9529,2450,2
1.0,1,40.7792,-73.9514,2400,2
1.0,0,40.7489,-73.9765,2400,1
1.0,1,40.7709,-73.9917,2640,1
1.0,0,40.7459,-73.9572,2450,1
1.0,0,40.761,-73.999,2550,2
1.0,2,40.7206,-73.9966,3028,1
1.0,1,40.7695,-73.9678,4650,2
1.0,3,40.7196,-73.9053,1800,3
1.0,1,40.7631,-73.9581,1900,1
1.0,1,40.7845,-73.9503,2595,2
1.0,0,40.7746,-73.99,3200,1
1.0,1,40.7273,-73.984,3095,1
1.0,1,42.2509,-71.006,1670,1
1.0,1,40.7445,-73.9949,3800,1
2.0,2,40.7182,-74.0148,6800,1
1.0,1,40.7074,-74.0122,2675,2
1.0,0,40.73,-73.9864,2925,1
1.0,1,40.6887,-73.9851,3495,1
1.0,2,40.7622,-73.9495,3150,1
2.0,2,40.7463,-73.9407,4570,1
1.0,0,40.7568,-73.9982,2300,2
0.0,1,40.7621,-73.9956,3762,1
2.0,3,40.786,-73.9435,3795,1
1.0,0,40.7332,-74.0047,2395,1
1.0,2,40.7061,-74.0092,3103,2
1.0,0,40.7422,-73.9825,2500,2
1.0,1,40.7568,-73.9982,3030,1
2.0,3,40.7929,-73.9661,5782,1
1.0,1,40.7993,-73.9625,2395,1
1.0,1,40.781,-73.9528,2800,2
1.0,1,40.6952,-73.9831,2995,3
1.0,0,40.7472,-73.956,2495,1
1.0,1,40.7681,-73.9664,5000,1
1.0,0,40.7422,-73.9824,2150,2
2.0,4,40.7253,-73.9796,30000,1
2.0,2,40.768,-73.9533,5695,1
1.0,1,40.7382,-73.9965,4333,2
1.0,2,40.7444,-73.9754,3900,1
1.0,3,40.7369,-73.979,3400,3
1.0,2,40.6647,-73.9525,2850,1
2.0,3,40.7548,-73.9944,5195,1
1.0,1,40.7796,-73.9528,3500,1
1.0,2,40.7796,-73.9528,4500,1
1.0,1,40.7399,-73.9804,2300,2
1.0,0,40.781,-73.9529,2200,2
1.0,1,40.7054,-74.0095,3275,1
1.0,1,40.7878,-73.9763,401,1
1.0,0,40.7215,-73.9564,2650,1
1.0,2,40.7286,-73.9849,3445,2
1.0,2,40.8199,-73.9531,2100,3
1.0,2,40.7488,-73.9956,3000,2
1.0,1,40.7553,-73.9953,3250,1
1.0,1,40.7318,-73.9822,3325,1
1.0,2,40.6801,-73.9408,2199,2
1.0,2,40.7743,-73.9875,2625,2
1.0,2,40.7444,-73.9754,4200,1
1.0,1,40.7327,-73.9931,4225,1
1.0,1,40.7629,-73.98899999999998,2495,3
1.0,1,40.6497,-73.9744,2350,1
2.0,2,40.7236,-74.0106,6195,1
1.0,3,40.7738,-73.9874,3400,1
1.0,2,40.7469,-73.9802,2800,1
1.0,0,40.7445,-73.9756,2425,2
1.0,2,40.7542,-73.9954,2595,3
1.0,1,40.7145,-73.9383,2395,1
1.0,0,40.7348,-73.9865,2800,1
1.0,2,40.6712,-73.9843,2600,1
2.0,3,40.8136,-73.8269,2350,3
1.0,1,40.7097,-74.0118,4095,1
1.0,1,40.7404,-73.9795,3595,1
1.0,1,40.8011,-73.9599,2600,2
1.0,0,40.7454,-73.9776,2700,3
1.0,1,40.7681,-73.9664,5000,1
2.0,3,40.6738,-73.9461,3300,1
2.0,1,40.7427,-73.9957,5395,1
1.0,1,40.7596,-73.9891,2600,1
2.0,2,40.7781,-73.9854,7495,1
1.0,2,40.7238,-73.8501,2895,1
1.0,3,40.8377,-73.9402,2795,1
1.0,2,40.7553,-73.832,2250,1
1.0,0,40.7238,-73.8501,1950,1
1.0,3,40.7677,-73.9916,5000,1
1.0,2,40.7929,-73.9661,4500,1
1.0,2,40.7231,-73.9938,4695,1
1.0,3,40.7967,-73.9623,3995,1
1.0,2,40.7277,-74.0,3950,1
1.0,1,40.7067,-74.0101,2495,2
1.0,2,40.5757,-73.955,2400,1
2.0,3,40.7449,-73.9812,6150,2
2.0,2,40.761,-73.9992,5990,1
1.0,0,40.7674,-73.9837,2900,1
1.0,1,40.7618,-73.9626,2450,1
1.0,0,40.7769,-73.9467,1950,1
1.0,2,40.7276,-73.9839,3999,2
1.0,1,40.8539,-73.8691,1450,2
1.0,1,40.7332,-73.99600000000002,4800,1
1.0,0,40.7586,-73.9838,2100,1
1.0,0,40.749,-73.8901,1500,1
2.0,3,40.7419,-74.0014,6200,3
1.0,2,40.7399,-73.9864,3650,2
1.0,1,40.6785,-73.9748,2300,2
1.0,3,40.7091,-74.0148,3600,3
1.0,1,40.7919,-73.9659,2950,1
1.0,2,40.6655,-73.9881,2700,1
1.0,0,40.7635,-73.9848,2695,1
1.0,0,40.8193,-73.9466,1700,1
1.0,0,40.7063,-74.0112,2700,1
1.0,1,40.7754,-73.9502,4000,1
3.0,3,40.7754,-73.9502,11000,1
1.0,1,40.7064,-74.0106,3100,1
1.0,2,40.7765,-73.9571,2950,2
1.0,1,40.7939,-73.9738,2745,2
1.0,2,40.7207,-73.9801,3400,3
1.0,2,40.7436,-73.9727,3097,2
2.0,3,40.7852,-73.949,7220,1
1.0,1,40.7067,-74.0072,3050,1
2.0,2,40.7664,-73.9918,9080,1
1.0,2,40.7305,-73.983,3550,1
1.0,1,40.6909,-73.9911,2300,2
2.0,2,40.7887,-73.971,4500,1
2.0,4,40.7399,-73.9864,6100,3
1.0,3,40.7413,-73.9779,4390,1
1.0,0,40.7667,-73.9562,2100,1
1.0,0,40.7474,-73.9765,2200,3
1.0,3,40.804,-73.9665,3999,2
1.0,0,40.7746,-73.9463,1900,2
1.0,1,40.7318,-73.9875,3795,1
2.0,2,40.7348,-73.9908,9000,1
2.0,3,40.7372,-73.9981,6495,1
1.0,0,40.7528,-73.9709,2650,1
2.0,2,40.7369,-73.9821,4995,1
1.0,0,40.7518,-73.9944,3375,1
1.0,1,40.776,-73.9839,4615,1
2.0,3,40.7645,-73.984,5257,2
1.0,3,40.7078,-74.0138,3450,1
1.0,0,40.7396,-73.9885,2700,1
1.0,1,40.7592,-73.9948,4120,2
1.0,0,40.7593,-73.9625,1750,2
1.0,1,40.7091,-74.0148,4425,1
1.0,0,40.7546,-73.9983,2200,1
1.0,1,40.7387,-74.0019,2800,1
1.0,1,40.7704,-73.9566,3790,1
1.0,2,40.7687,-73.9867,3800,1
1.0,4,40.7401,-73.9887,6295,3
1.0,3,40.7231,-74.0044,3625,2
2.0,3,40.7893,-73.9705,4425,1
1.0,0,40.7487,-73.9788,2100,1
2.0,2,40.6913,-73.9825,4514,1
1.0,1,40.764,-73.9935,1925,2
1.0,2,40.7799,-73.9528,2400,2
1.0,2,40.7602,-73.916,2099,2
2.0,4,40.7868,-73.9453,4395,1
1.0,2,40.7513,-73.9721,3605,1
1.0,1,40.7238,-73.8501,2500,1
1.0,0,40.762,-73.9636,1850,1
1.0,0,40.7943,-73.9339,1500,1
1.0,3,40.8647,-73.9256,2500,1
1.0,2,40.7678,-73.9915,5711,1
1.0,1,40.7473,-73.9775,2525,1
1.0,1,40.7679,-73.9598,3550,1
1.0,2,40.7513,-73.9721,3600,1
1.0,1,40.7751,-73.9847,5100,1
1.0,2,40.8223,-73.94,1900,1
2.0,2,40.745,-73.9863,6000,2
1.0,1,40.7937,-73.9761,2750,1
2.0,3,40.7723,-73.953,8795,1
1.0,3,40.7761,-73.9548,3400,3
1.0,2,40.7831,-73.9517,2995,1
1.0,1,40.7248,-73.9922,4853,1
1.0,1,40.7356,-74.0057,4295,1
1.0,0,40.7645,-73.984,2500,1
1.0,0,40.7801,-73.9544,1800,2
1.0,1,40.7084,-74.0057,4190,1
1.0,0,40.7729,-73.9504,2100,1
1.0,0,40.761,-73.999,2625,1
1.0,0,40.7568,-73.9982,2500,1
1.0,1,40.7827,-73.9461,1700,3
1.0,2,40.7635,-73.9799,3800,1
2.0,2,40.7365,-73.9827,4950,1
1.0,0,40.7753,-73.954,2395,1
1.0,2,40.7413,-73.9779,3200,1
1.0,3,40.708,-74.0149,3500,1
1.0,3,40.753,-73.9959,4700,1
2.0,3,40.7135,-73.9496,3599,2
1.0,2,40.8397,-73.9429,2595,1
1.0,0,40.7721,-73.9479,2000,3
1.0,2,40.7176,-73.9836,3795,1
1.0,1,40.7377,-73.9957,4384,2
2.0,3,40.7436,-73.9725,5600,1
1.0,1,40.7333,-74.0022,4600,1
1.0,0,40.779,-73.9461,2100,1
1.0,2,40.728,-73.9838,2500,2
0.0,1,40.7301,-74.0003,2750,1
1.0,1,40.7489,-73.9765,3500,1
1.0,0,40.7575,-73.9704,1790,1
1.0,2,40.7394,-73.98100000000002,2950,1
1.0,3,40.7231,-74.0044,4195,2
1.0,1,40.7367,-74.0015,3625,1
1.0,0,40.7775,-73.9473,2150,1
2.0,4,40.7096,-74.0068,6750,3
1.0,0,40.773,-73.9507,1925,1
1.0,1,40.7301,-73.9942,2360,2
1.0,2,40.7125,-73.9949,2200,3
1.0,2,40.7652,-73.9881,3000,1
1.0,2,40.7012,-73.9296,2400,1
1.0,2,40.7723,-73.9563,3095,1
1.0,1,40.7868,-73.9504,3000,1
1.0,2,40.7498,-73.9884,3600,2
1.0,2,40.8265,-73.9492,2250,3
1.0,0,40.7236,-74.0106,3495,1
1.0,2,40.7145,-74.0358,2499,2
1.0,0,40.7056,-74.0162,2475,1
1.0,1,40.753,-73.9958,3046,1
2.0,2,40.7787,-73.9826,9500,1
1.0,1,40.7863,-73.9503,3150,1
1.0,2,40.7953,-73.9346,1850,3
1.0,1,40.7681,-73.9585,2995,1
1.0,1,40.7329,-73.9751,3260,1
1.0,0,40.7538,-73.9646,2100,1
2.0,3,40.7801,-73.9475,5090,1
1.0,3,40.7117,-73.9453,3750,2
1.0,1,40.7122,-73.8763,1400,3
2.0,3,40.7612,-73.9978,5355,1
1.0,1,40.7128,-74.0059,2300,1
2.0,1,40.7704,-73.9566,5095,1
1.0,2,40.7568,-73.9982,3160,2
1.0,1,40.7354,-74.0056,2789,1
1.0,0,40.7274,-73.9807,2300,2
1.0,0,40.7705,-73.9485,1895,1
1.0,2,40.737,-74.0016,4800,1
1.0,2,40.8683,-73.9168,1795,1
1.0,0,40.7487,-73.9425,2350,1
1.0,2,40.8034,-73.9662,3350,1
1.0,1,40.7473,-73.9738,2500,1
1.0,0,40.7658,-73.9624,2386,1
1.0,2,40.7701,-73.955,4000,1
1.0,3,40.7862,-73.9423,2950,1
1.0,0,40.7471,-73.9846,2250,2
3.5,4,40.7695,-73.9603,11100,1
1.0,3,40.7231,-74.0044,3941,2
1.0,1,40.7775,-73.9784,3600,1
1.0,2,40.796,-73.9742,3050,2
1.0,2,40.7897,-73.9488,2995,1
1.0,1,40.7462,-73.9757,3175,1
2.0,3,40.7084,-74.0066,5000,1
1.0,1,40.7073,-74.0071,3200,2
1.0,0,40.762,-73.9638,1850,1
1.0,3,40.8029,-73.965,4000,1
1.0,2,40.76300000000001,-73.9579,2850,1
1.0,0,40.7802,-73.9797,2500,3
1.0,1,40.7906,-73.9687,3925,1
1.0,0,40.7475,-74.0047,3790,1
1.0,0,40.7871,-73.9759,1950,2
1.0,2,40.6984,-73.993,2395,3
1.0,2,40.7935,-73.9399,2000,1
1.0,0,40.7801,-73.9516,2375,1
1.0,3,40.6907,-73.9216,3850,1
1.0,1,40.7739,-73.9528,2650,1
1.0,1,40.7776,-73.9454,1900,1
1.0,3,40.7687,-73.9883,3495,2
1.0,1,40.7795,-73.9482,2050,1
1.0,1,40.761,-73.9935,2950,1
1.0,3,40.8304,-73.9494,4500,1
2.0,4,40.7376,-73.976,5500,2
1.0,1,40.774,-73.9878,2150,2
2.0,4,40.724,-73.9828,5900,2
1.0,1,40.7668,-73.9594,2800,1
1.0,0,40.7715,-73.993,3600,1
1.0,2,40.7659,-73.9574,2600,1
1.0,0,40.7448,-73.9909,3371,1
2.0,4,40.7047,-74.0076,5595,3
2.0,4,40.8495,-73.9369,3995,1
1.0,1,40.7032,-74.0114,3949,1
1.0,2,40.7928,-73.9669,3675,2
1.0,0,40.7476,-73.976,2300,2
1.0,1,40.7539,-73.9677,3700,1
2.0,3,40.7349,-73.9978,6995,1
1.0,2,40.7705,-73.9326,2500,2
1.0,1,40.7697,-73.9581,3000,3
3.0,3,40.7756,-73.9507,11500,1
1.0,0,40.7074,-74.0122,3150,1
1.0,2,40.7285,-74.0,3800,3
1.0,1,40.7344,-74.0001,3495,1
1.0,0,40.7911,-73.9735,2395,3
1.0,1,40.7471,-73.9723,2950,2
1.0,0,40.7536,-73.9739,2400,2
1.0,2,40.7299,-73.9819,3695,1
1.0,2,40.7282,-73.9892,2550,2
2.0,4,40.7593,-73.9959,5067,2
1.0,1,40.777,-73.9443,2050,1
3.0,4,40.7169,-74.0149,12660,1
1.0,2,40.8664,-73.9301,2195,1
2.0,2,40.7061,-74.0111,6182,1
2.0,3,40.7389,-73.9929,4950,2
1.0,1,40.7061,-74.0111,4390,1
1.0,2,40.7268,-74.0003,6350,3
1.0,2,40.7555,-73.9666,3800,1
1.0,2,40.7398,-74.0018,4500,2
1.0,2,40.7444,-73.9803,3600,1
1.0,2,40.7412,-73.9772,2995,1
1.0,1,40.7592,-73.9903,2150,1
1.0,0,40.7568,-73.9982,2600,1
1.0,2,40.7494,-73.9875,3100,3
1.0,3,40.7394,-73.9811,5000,2
1.0,2,40.7084,-74.0066,3050,1
1.0,0,40.7439,-73.9979,2450,1
1.0,1,40.7075,-74.0113,3600,1
1.0,0,40.7751,-73.9787,2590,1
1.0,2,40.6345,-74.0272,2000,2
1.0,0,40.7618,-73.9497,1950,2
1.0,2,40.6905,-73.9668,3000,1
2.0,2,40.7752,-73.95100000000002,5350,1
1.0,0,40.7515,-73.9401,2050,2
1.0,1,40.7801,-73.9516,2500,1
2.0,3,40.7418,-73.9815,5050,2
1.0,1,40.7265,-74.0011,2383,2
1.0,1,40.7723,-73.9481,2600,3
1.0,0,40.721,-73.9891,2175,1
1.0,1,40.7226,-73.9945,3595,1
1.0,3,40.708,-74.0149,3995,1
1.0,3,40.8008,-73.9611,2700,2
1.0,2,40.7359,-73.8545,2275,1
2.0,2,40.7936,-73.9731,6205,1
1.0,0,40.6785,-73.9748,1800,2
1.0,3,40.7644,-73.9905,4495,1
1.0,1,40.7613,-73.9998,2650,1
3.0,3,40.7343,-73.9822,5395,2
1.0,3,40.7783,-73.9523,3500,2
1.0,1,40.7751,-73.9886,2800,2
1.0,2,40.7593,-73.9689,4000,1
1.0,2,40.7555,-73.9666,3900,1
1.0,1,40.8198,-73.9578,1955,1
1.0,1,40.7627,-73.9611,2500,1
1.0,2,40.7906,-73.9687,4450,1
2.0,2,40.737,-73.9555,4300,1
1.0,1,40.7439,-73.9743,3495,1
2.0,2,40.7806,-73.979,4650,2
1.0,0,40.7576,-73.9677,2000,2
1.0,0,40.7815,-73.9472,1825,1
1.0,1,40.7528,-73.9709,2985,1
1.0,3,40.8653,-73.9208,2895,1
1.0,1,40.7695,-73.9574,2260,1
1.0,0,40.706,-74.0169,2261,1
1.5,2,40.7656,-73.9886,3400,1
1.0,1,40.7733,-73.9814,4000,1
1.0,2,40.7062,-74.0099,3163,1
1.0,3,40.7447,-73.9741,4595,2
2.0,2,40.7661,-73.9636,11000,1
1.0,3,40.8718,-73.8601,2300,1
2.0,2,40.6738,-73.9461,2999,1
1.0,2,40.7223,-73.9883,3525,1
1.0,1,40.7744,-73.9531,2595,1
1.0,1,40.7742,-73.9556,1900,2
1.0,0,40.7796,-73.9831,1650,1
1.0,1,40.7091,-74.0148,3565,1
1.0,3,40.726,-73.9901,6500,1
1.0,0,40.7775,-73.9474,2025,1
2.0,2,40.6428,-74.0228,2200,2
1.0,1,40.7121,-74.0086,4500,1
2.0,3,40.7344,-74.0001,6295,1
1.0,3,40.7413,-73.9779,4450,2
2.0,3,40.7911,-73.9737,4300,2
1.0,1,40.738,-73.9874,4650,1
1.0,0,40.7743,-73.9874,1625,3
1.0,0,40.7809,-73.9515,1800,2
1.0,3,40.708,-74.0149,3370,2
1.0,1,40.7359,-73.9971,3650,1
1.0,2,40.7679,-73.9546,2650,1
1.0,2,40.7292,-74.001,3350,3
1.0,0,40.7437,-73.9851,3580,1
1.0,2,40.7291,-73.9895,3450,2
1.0,2,40.7545,-73.9976,3190,1
1.0,2,40.681,-73.946,2200,1
1.0,1,40.7334,-74.0018,2396,2
1.0,3,40.8108,-73.9503,2950,3
1.0,2,40.799,-73.9639,3200,1
1.0,1,40.724,-74.0035,7295,1
1.0,0,40.7589,-73.962,2100,1
1.0,1,40.8311,-73.9485,1700,1
1.0,1,40.7393,-73.8263,2000,1
1.0,1,40.7749,-73.9782,2750,1
2.0,4,40.753,-73.9695,6357,1
1.0,3,40.7275,-74.0035,4000,1
1.0,2,40.7449,-73.9812,3400,1
1.0,0,40.7069,-74.0157,2400,2
2.0,4,40.8012,-73.9668,4195,1
1.0,2,40.6927,-73.9389,1895,3
1.0,2,40.7372,-73.9981,4846,1
2.0,3,40.7424,-73.9999,4950,1
1.0,0,40.7023,-74.0103,2550,1
1.0,2,40.7381,-74.0019,3800,3
1.0,0,40.7559,-73.9658,1850,2
1.0,5,40.8047,-73.9568,6000,1
1.0,2,40.7488,-73.977,5500,1
1.0,0,40.7536,-73.9659,1825,1
3.0,3,40.7669,-73.961,13500,2
1.0,1,40.7371,-73.9948,3795,1
1.0,1,40.7617,-73.9626,2450,1
1.0,3,40.7598,-73.9925,3975,1
1.0,2,40.7775,-73.9458,3195,1
1.0,3,40.6943,-73.9728,3750,1
2.0,2,40.7638,-73.9941,3900,1
1.0,0,40.7528,-73.9707,2895,1
2.0,3,40.7588,-73.9918,4500,1
2.0,2,40.6664,-73.9933,3000,1
2.0,2,40.7167,-73.9649,4800,1
2.0,3,40.7845,-73.9487,3995,1
1.0,0,40.6887,-73.9851,2600,1
1.0,2,40.7456,-73.9797,4195,1
1.0,0,40.7141,-74.0096,3250,2
1.0,1,40.8696,-73.9174,1750,3
1.0,2,40.7479,-73.9739,3000,2
1.0,2,40.7123,-73.9629,3200,1
3.0,1,40.7081,-74.0013,3134,1
2.0,3,40.715,-74.0115,7895,1
1.0,0,40.678,-73.9909,2472,1
1.0,2,40.7412,-73.9772,3650,1
2.0,2,40.7468,-73.9903,7670,1
1.0,1,40.7807,-73.9471,2300,1
1.0,2,40.7978,-73.9689,3495,1
1.0,2,40.8261,-73.9387,1775,2
1.0,3,40.7363,-73.9794,3785,1
2.0,3,40.7806,-73.9507,4000,2
1.0,2,40.7258,-73.9889,2900,2
1.0,2,40.8685,-73.9173,1950,2
1.0,2,40.7068,-74.008,3395,1
1.0,1,40.7741,-73.9554,2025,2
1.0,0,40.8008,-73.965,1695,3
1.0,2,40.8242,-73.9531,2350,1
1.0,1,40.7471,-73.9416,2900,1
1.0,0,40.7458,-74.0021,2350,1
1.0,1,40.7637,-73.9649,3495,1
2.0,3,40.7303,-74.0047,5295,2
1.0,1,40.764,-73.9799,3200,1
0.0,0,40.6138,-74.0008,53100,1
1.0,3,40.6825,-73.9288,2307,2
1.0,2,40.7908,-73.9491,2150,1
1.0,1,40.7301,-73.9935,4395,2
2.0,3,40.7759,-73.9528,5500,2
1.0,0,40.7085,-74.0151,2340,1
1.0,0,40.7586,-73.9838,2100,1
1.0,1,40.7412,-73.9772,3100,1
3.5,4,40.7579,-73.9653,8200,1
1.0,2,40.7231,-74.0044,3625,2
1.0,0,40.8015,-73.9697,1975,1
1.0,1,40.7855,-73.9729,2500,1
1.0,1,40.71,-74.0143,3525,1
1.0,0,40.7959,-73.9742,2600,1
1.0,1,40.7215,-73.9564,3325,1
2.0,1,40.7731,-73.9517,4695,1
1.0,2,40.7067,-74.0101,2650,3
1.0,3,40.6182,-73.9907,1950,1
1.0,0,40.7064,-74.01,4360,1
1.0,2,40.8373,-73.9466,2600,2
1.0,3,40.8336,-73.9425,2850,1
1.0,1,40.7812,-73.9484,2375,1
1.0,1,40.7816,-73.9822,2700,1
1.0,3,40.7052,-74.0093,4160,1
1.0,2,40.7779,-73.9515,3090,1
2.0,4,40.7429,-74.0028,7800,1
1.0,2,40.7347,-73.998,3900,3
1.0,1,40.7757,-73.9551,2500,1
