bathrooms,bedrooms,price,longitude,latitude,interest_level
1.0,2,2699,-73.9623,40.7612,1
1.0,1,3400,-73.9769,40.7869,1
1.0,2,3400,-73.9844,40.7267,2
1.5,3,6500,-73.9812,40.7391,1
1.0,0,3426,-73.9915,40.7678,1
2.0,3,5000,-73.9857,40.7288,2
2.0,2,6280,-74.0148,40.7179,1
1.0,2,4995,-73.985,40.7273,1
1.0,1,3700,-73.9776,40.7454,1
1.0,1,1775,-73.8624,40.7373,1
2.0,2,6071,-73.97800000000002,40.7351,1
1.0,1,1350,-73.8147,40.9067,2
1.0,3,4300,-73.9603,40.7695,2
1.5,3,3200,-73.9603,40.6924,1
1.0,2,2650,-73.9929,40.7597,2
1.0,1,3500,-73.9668,40.8012,1
2.0,4,3400,-73.9436,40.8374,2
2.0,3,3850,-73.9885,40.761,1
2.0,4,4950,-73.9781,40.7846,2
2.0,3,5900,-73.9667,40.7953,1
1.0,0,1800,-73.9512,40.7761,3
1.0,2,3250,-73.9838,40.7287,1
1.0,0,3212,-73.9734,40.7897,1
1.0,0,3235,-73.9839,40.776,1
1.0,2,2000,-73.9467,40.8292,2
2.0,3,5000,-73.9695,40.753,2
1.0,2,4400,-74.0096,40.714,2
1.0,2,3695,-73.9786,40.7291,1
1.0,1,2195,-73.9507,40.773,2
1.0,0,2395,-73.9791,40.739,1
1.0,2,3200,-73.9959,40.753,2
1.0,1,3195,-73.9495,40.7723,1
1.0,0,2625,-73.9846,40.7637,1
1.0,0,2565,-73.986,40.6927,1
1.0,2,2000,-74.001,40.647,2
1.0,1,4100,-73.9608,40.7688,1
1.0,2,4799,-73.9636,40.7568,1
2.0,3,4575,-74.0096,40.7141,3
1.0,3,3400,-74.0149,40.708,1
1.0,1,2450,-73.9788,40.7466,1
1.0,3,2650,-73.9337,40.852,1
1.0,2,2700,-73.949,40.7715,1
1.0,1,2600,-73.9514,40.7792,1
1.0,1,1850,-73.9898,40.6599,3
1.0,1,1400,-73.8683,40.8615,3
2.0,2,4995,-73.958,40.8053,1
1.0,1,2600,-73.9773,40.7621,1
1.0,3,2500,-73.9519,40.826,2
1.0,2,2650,-73.9461,40.7239,2
2.0,2,6113,-73.9734,40.7897,1
2.0,2,6995,-73.9861,40.7719,1
3.0,4,13500,-73.9707,40.7861,1
1.0,2,3250,-73.9809,40.7278,1
1.0,2,2575,-74.0069,40.7074,3
4.5,5,50000,-74.0103,40.7243,1
2.0,2,2650,-73.9586,40.5837,2
0.0,1,2435,-73.9811,40.7346,1
1.0,2,2650,-73.9546,40.7679,1
1.0,2,2475,-73.9354,40.6965,2
1.0,2,3400,-73.9798,40.7258,1
1.0,4,3100,-73.9485,40.824,2
2.0,2,12000,-74.009,40.7215,1
1.0,1,2600,-73.9587,40.7723,1
1.0,2,3399,-73.9833,40.7323,2
1.0,0,2400,-73.9843,40.7652,1
1.0,2,3200,-73.9882,40.7621,1
1.0,1,2350,-73.9883,40.7641,1
1.0,0,1550,-73.9403,40.7917,2
1.0,2,3600,-73.96600000000002,40.8012,1
2.0,2,4000,-73.9879,40.7612,1
3.0,6,8000,-73.9668,40.8015,1
1.0,2,3700,-74.0044,40.7231,3
2.0,2,7500,-73.9909,40.678,1
1.0,0,3348,-73.9914,40.7032,1
1.0,2,1875,-74.0293,40.6238,2
1.0,2,2200,-73.9363,40.6795,1
1.0,0,2700,-73.9617,40.7604,1
1.0,2,2850,-73.9664,40.803,1
1.0,2,4360,-73.9942,40.7301,2
1.0,2,3100,-73.9982,40.7568,2
2.0,3,3600,-73.9653,40.8022,1
1.0,1,2900,-73.94800000000002,40.7731,1
1.0,1,3400,-73.9816,40.7437,1
1.0,1,2175,-73.9518,40.826,1
1.0,1,1595,-73.9567,40.5836,1
1.0,2,4560,-73.9919,40.69,1
1.0,0,2600,-73.9757,40.7461,1
1.0,3,2250,-73.7559,40.6631,1
2.0,2,3200,-73.9857,40.7283,1
1.0,0,1965,-73.9885,40.7225,2
1.0,3,3600,-73.9797,40.7206,2
1.0,0,1950,-73.9483,40.7808,1
1.0,1,4305,-73.9839,40.776,1
3.0,3,17500,-74.0092,40.7387,1
2.0,3,4600,-73.9892,40.7468,1
1.0,0,3700,-73.9866,40.7372,2
2.0,2,2300,-73.9456,40.8275,1
1.0,0,2150,-73.9891,40.7514,1
1.0,1,2205,-74.0011,40.7265,3
3.0,3,11900,-73.9942,40.7378,1
1.0,2,3355,-73.9982,40.7568,1
1.0,1,3350,-73.9843,40.7652,2
1.0,1,2450,-73.986,40.7292,1
2.0,3,6645,-73.9795,40.7404,1
1.0,2,3200,-73.99,40.7649,1
1.0,1,2000,-73.9875,40.7743,3
2.0,2,7700,-73.9816,40.7768,1
2.0,3,5363,-73.9662,40.7542,1
1.0,2,3275,-73.9675,40.7943,2
1.0,0,2095,-73.9554,40.7746,1
1.0,3,2500,-73.9532,40.8233,2
1.0,3,5200,-73.9824,40.7236,1
1.0,2,3200,-73.947,40.7774,1
1.0,1,3965,-73.9901,40.7487,1
2.5,4,7000,-73.9796,40.7402,1
1.0,3,2292,-73.9464,40.8059,2
1.0,1,3250,-73.9854,40.7322,1
1.0,0,2400,-73.9515,40.7779,1
2.0,2,4500,-73.9624,40.7749,1
1.0,1,3306,-73.9749,40.7326,1
1.0,0,2350,-73.9885,40.7248,1
1.0,4,4495,-73.9728,40.7978,1
1.0,1,3720,-74.0095,40.7054,1
1.0,1,2195,-73.9507,40.773,1
1.0,0,3100,-74.0,40.7285,2
2.0,4,6500,-73.9725,40.7436,1
2.0,3,3450,-73.9126,40.7802,3
1.0,3,3850,-73.9481,40.7957,1
3.0,4,11750,-73.9808,40.7639,1
1.0,2,4700,-73.9957,40.7427,1
1.0,2,1850,-73.9408,40.8335,1
1.0,0,3110,-73.9953,40.7553,1
1.0,1,3000,-73.9782,40.7749,1
3.0,6,11000,-73.9618,40.7705,1
1.0,1,3000,-73.9668,40.8015,1
1.0,0,2445,-73.95100000000002,40.7723,1
1.0,2,2700,-73.9512,40.7761,2
1.0,0,2050,-73.9797,40.7363,3
1.0,2,2700,-73.9559,40.716,2
1.0,3,2950,-73.961,40.8007,1
1.0,2,4500,-73.9822,40.6866,1
1.0,2,1600,-73.8974,40.8814,1
1.0,1,2850,-73.98100000000002,40.7287,1
1.0,1,3000,-73.9648,40.7572,2
1.0,0,1725,-73.9769,40.7862,2
3.0,3,15700,-73.9803,40.7825,1
2.0,3,4354,-73.9742,40.796,2
1.0,1,4000,-73.9556,40.776,1
1.0,3,3800,-74.0111,40.7054,1
2.0,3,4000,-73.9594,40.8147,2
1.0,2,1850,-73.9326,40.8572,1
1.0,3,3500,-73.9832,40.7319,2
1.0,1,4790,-73.9864,40.7708,1
1.0,1,2300,-73.9796,40.7773,1
2.0,4,5995,-73.9959,40.7593,1
2.0,4,10725,-73.97710000000002,40.7923,1
1.0,0,2095,-73.9901,40.7601,2
1.0,2,2900,-73.943,40.6818,1
1.0,1,2650,-73.9543,40.7716,1
1.0,0,2595,-74.0076,40.7047,2
1.0,1,2550,-73.9483,40.7775,2
1.0,1,3110,-73.929,40.7404,2
1.0,1,3180,-73.9902,40.7733,1
1.0,2,3200,-73.9627,40.8015,1
1.0,2,3200,-73.9843,40.7652,1
1.0,1,2275,-73.9519,40.7832,1
1.0,2,1900,-73.9404,40.844,1
2.0,2,5850,-74.0111,40.7061,1
1.0,3,2950,-74.0149,40.708,2
1.0,0,2090,-73.9703,40.7575,1
1.0,1,3400,-74.0005,40.7479,1
1.0,1,2200,-73.96300000000002,40.7611,1
2.0,4,7800,-73.9822,40.7407,1
1.0,1,3800,-74.0047,40.7339,1
1.0,1,3100,-74.0138,40.7078,1
1.0,3,5395,-73.9822,40.7343,1
1.0,2,3995,-73.9789,40.7286,1
1.0,0,2425,-73.9964,40.7441,1
1.0,1,2800,-74.0035,40.7275,2
1.0,2,3650,-74.0065,40.7081,1
1.0,2,3280,-73.9727,40.7436,1
1.0,1,2000,-73.9917,40.7624,1
2.0,2,6000,-74.0084,40.7378,2
2.0,2,9095,-73.9819,40.7725,1
1.0,2,3000,-73.9781,40.7413,3
1.0,2,1900,-73.9404,40.844,2
1.0,1,4205,-73.9949,40.7419,1
1.0,2,2650,-73.9252,40.7044,1
1.0,2,3295,-73.9974,40.7198,1
1.0,1,2695,-73.9886,40.7656,3
1.0,1,2950,-73.9879,40.7639,1
2.0,1,3500,-73.9886,40.7751,1
1.0,1,1879,-73.9253,40.7448,2
1.0,1,2650,-73.9458,40.7768,1
1.0,3,3275,-74.0101,40.7067,2
1.0,0,1895,-73.988,40.7265,2
2.0,2,3699,-73.9846,40.6921,1
1.0,1,2500,-73.9625,40.7993,1
1.0,2,2175,-73.9196,40.7006,3
1.0,2,2925,-74.0149,40.708,2
1.0,1,2500,-73.9565,40.7786,1
2.0,2,5495,-73.9627,40.7581,1
1.0,0,1450,-73.9721,40.7833,3
1.0,1,4935,-74.0047,40.7475,1
1.0,2,2750,-74.0162,40.7056,1
1.0,2,2300,-73.9166,40.744,2
1.0,1,3300,-73.9743,40.7439,1
1.0,0,2850,-73.9627,40.7581,1
1.0,0,3275,-73.9947,40.7519,2
1.0,1,3895,-74.0053,40.7448,2
2.0,3,6000,-73.9782,40.7447,1
1.0,0,2750,-73.969,40.7516,1
1.0,1,2195,-73.8501,40.7238,1
1.0,1,3195,-73.9444,40.7802,1
1.0,2,1800,-73.9387,40.8261,2
2.0,2,8095,-73.9861,40.7721,1
1.0,2,3995,-73.9979,40.7177,1
1.0,1,2850,-73.9999,40.7278,1
1.0,1,2175,-73.9577,40.76300000000001,1
1.0,2,2200,-74.0321,40.637,1
1.0,1,2275,-73.9866,40.7275,1
2.0,2,2750,-73.9322,40.7953,1
1.0,0,3621,-73.9864,40.7708,1
1.0,2,2200,-73.9202,40.8677,1
1.0,1,3450,-73.9464,40.7805,1
1.0,1,4200,-73.9865,40.7348,1
2.0,4,5000,-73.9494,40.7813,2
1.0,2,2050,-73.9415,40.795,1
1.0,2,2400,-73.9397,40.8026,1
1.0,0,2250,-73.9787,40.7269,2
1.0,2,2600,-73.9515,40.7867,1
1.0,2,3125,-74.0072,40.7067,2
2.0,2,4985,-73.9532,40.7793,2
2.0,3,4900,-73.9742,40.796,1
1.0,3,4400,-73.9947,40.6822,1
1.0,0,1925,-73.9498,40.7777,2
1.0,0,3400,-74.0023,40.7382,1
1.0,0,2750,-73.9617,40.7604,1
1.0,2,2725,-73.947,40.7736,1
1.0,2,3650,-73.977,40.7271,1
1.0,0,2000,-73.9636,40.762,1
1.0,1,2250,-73.9621,40.7961,1
1.0,0,2825,-73.9757,40.7461,1
1.0,1,3950,-73.9816,40.7312,1
2.5,2,8400,-74.0055,40.7111,1
1.0,1,2100,-73.9501,40.7705,1
1.0,0,2448,-73.9779,40.7466,1
1.0,2,4500,-74.0109,40.7035,1
1.0,0,2673,-73.9963,40.7606,2
1.0,3,3500,-74.0107,40.7066,1
1.0,1,3860,-73.9956,40.7621,1
1.0,0,1950,-73.9545,40.7681,2
1.0,0,1850,-73.9482,40.7832,1
1.0,1,2575,-73.9665,40.7539,1
1.0,1,2400,-73.9521,40.7824,2
2.0,3,7100,-74.0143,40.71,1
1.5,1,6550,-74.0084,40.7378,1
1.0,0,1775,-73.9495,40.7793,1
1.0,2,4000,-73.995,40.7385,2
1.0,0,2695,-74.0099,40.7062,2
1.0,2,3350,-73.9789,40.7425,1
2.0,3,3595,-73.9435,40.786,1
1.0,1,3650,-73.9754,40.7444,1
1.0,3,2750,-73.9566,40.6895,1
1.0,1,5250,-73.9638,40.7634,1
1.0,0,3181,-74.0089,40.7045,1
1.0,2,3995,-73.9939,40.7214,1
1.0,2,2800,-73.9559,40.7663,1
2.0,3,4200,-73.9482,40.7782,2
1.0,1,3200,-73.9505,40.7771,1
1.0,2,2850,-73.95,40.7701,1
1.0,2,3695,-73.9891,40.7198,1
1.0,0,2695,-73.9852,40.7635,1
1.0,1,2900,-74.0033,40.7314,2
1.0,0,3000,-74.0065,40.7097,2
1.0,2,4600,-73.9705,40.7957,1
1.0,0,2500,-73.9963,40.7606,2
1.0,1,3440,-73.9883,40.7777,1
1.0,1,2750,-73.9639,40.799,1
3.0,2,7695,-73.9653,40.7579,1
2.5,3,19000,-73.9789,40.7743,1
1.0,2,2895,-73.9816,40.7223,1
1.0,1,2950,-73.9723,40.7471,1
3.5,3,13842,-73.9703,40.786,1
1.0,1,4450,-73.9535,40.7838,1
1.0,1,2075,-73.9368,40.7534,2
1.0,2,3900,-73.9792,40.7799,1
1.0,2,1800,-73.962,40.6352,3
1.0,1,2500,-73.9492,40.7793,1
4.0,6,12820,-73.9545,40.8018,1
1.0,1,3483,-73.9864,40.7708,1
1.0,1,4080,-74.0048,40.7084,1
1.0,1,4600,-73.9548,40.7785,1
1.0,1,1550,-73.9148,40.8712,2
2.0,2,4790,-74.0046,40.7073,1
1.0,3,3200,-73.9868,40.6796,3
1.0,1,3295,-73.9788,40.7421,1
1.0,1,3525,-73.9528,40.7796,1
1.0,1,3900,-73.9792,40.78,1
1.0,0,3350,-73.9726,40.7518,1
1.0,1,2675,-74.0072,40.7067,3
2.0,3,6800,-74.0011,40.7521,1
1.0,0,2375,-73.9926,40.7544,3
1.0,1,3200,-73.9779,40.7413,1
1.0,2,3000,-73.9836,40.7677,2
1.0,2,3390,-73.9901,40.7601,1
1.0,1,3995,-74.0018,40.7448,2
1.0,0,2400,-73.9505,40.7771,1
1.0,1,4000,-73.9977,40.7325,1
1.0,1,3995,-73.9805,40.743,1
1.0,1,2200,-73.9538,40.7768,1
1.0,1,2195,-73.9868,40.7208,1
2.0,3,5250,-73.9978,40.7612,1
1.0,0,2300,-74.0138,40.7078,1
2.0,3,5695,-73.976,40.7476,1
1.0,0,3500,-73.993,40.7715,1
1.0,1,2995,-73.9453,40.7787,1
1.0,1,3100,-73.9772,40.7412,1
1.0,1,3584,-73.9759,40.7343,2
0.0,0,2500,-73.9961,40.7528,1
1.0,1,3950,-73.9638,40.7634,1
1.0,3,3000,-73.9386,40.7993,1
1.0,1,4300,-73.9931,40.7327,1
1.0,0,2350,-73.9706,40.7506,1
1.0,1,2795,-73.9833,40.7246,2
4.0,4,25000,-73.9547,40.7886,1
1.0,2,3250,-74.01100000000002,40.7075,1
2.0,3,5500,-73.9508,40.7718,1
1.0,1,2995,-73.9636,40.773,1
1.0,2,2375,-73.9338,40.6931,1
1.5,2,3200,-73.9888,40.7669,1
2.0,3,6200,-74.0053,40.7448,1
1.0,0,1895,-73.9511,40.7834,1
1.0,3,5100,-73.9832,40.7352,1
1.0,2,2950,-73.9887,40.7669,2
2.0,5,5800,-73.9236,40.6936,1
1.0,1,3975,-74.0089,40.7045,1
3.0,4,8200,-73.9625,40.7575,1
1.0,2,3200,-73.9773,40.7267,1
1.0,2,1850,-73.9193,40.6805,2
1.0,0,1650,-73.949,40.8144,1
1.0,1,5695,-73.9965,40.7382,1
2.0,2,5425,-74.0148,40.7091,1
1.0,2,4600,-74.0052,40.7447,1
1.0,3,4600,-73.9663,40.8014,1
1.0,2,2560,-74.0072,40.7067,3
1.0,2,2750,-73.9321,40.7954,1
1.0,2,1900,-73.9231,40.6888,3
1.0,1,2348,-73.9391,40.7079,1
1.0,0,2985,-73.976,40.7803,1
1.0,2,2600,-73.8487,40.7286,2
1.0,2,3500,-73.9508,40.7862,2
0.0,0,2199,-73.9455,40.7767,1
2.0,2,6650,-73.9527,40.7681,1
1.0,1,2650,-73.9518,40.7717,2
1.0,0,2495,-74.0032,40.738,1
1.0,1,2179,-73.9719,40.7889,1
1.0,1,2750,-73.9757,40.7461,3
1.5,1,6550,-74.0084,40.7378,1
1.0,0,2400,-73.9683,40.7533,1
1.0,1,2672,-73.9829,40.6969,2
1.0,2,4000,-73.955,40.7701,2
1.0,3,5000,-73.9851,40.7237,1
1.0,4,3295,-73.961,40.8007,1
1.0,0,1550,-73.8519,40.7246,2
1.0,0,1500,-73.926,40.7726,3
1.0,1,2325,-73.9699,40.7932,2
2.0,2,4350,-73.9469,40.7203,1
1.0,0,2000,-73.9717,40.6918,3
1.5,2,4950,-74.0109,40.7196,1
1.0,1,2300,-73.9504,40.7767,1
1.0,2,4050,-73.9503,40.7845,1
1.0,2,3400,-73.9862,40.7514,1
2.0,2,5668,-74.0076,40.7047,1
1.0,4,5900,-73.9885,40.7611,2
1.0,2,2750,-73.9487,40.7845,2
1.0,1,4015,-74.0026,40.7512,1
2.0,2,2600,-73.9647,40.7985,2
1.0,1,3200,-74.0002,40.761,1
1.0,1,2300,-73.959,40.7667,1
2.0,2,4070,-73.9425,40.7487,1
1.0,0,2995,-73.9868,40.7488,2
1.0,2,3600,-74.0161,40.7053,1
1.0,2,2500,-73.9578,40.8198,1
1.0,3,3795,-73.8501,40.7238,1
1.0,1,2575,-74.0069,40.7074,2
1.0,3,5400,-74.0049,40.7365,1
1.0,3,3740,-74.0065,40.7081,2
1.0,2,2700,-73.9632,40.6954,1
1.0,2,3600,-73.99600000000002,40.7379,2
1.0,3,4200,-73.965,40.8024,1
1.0,0,2350,-73.9999,40.7297,1
1.0,3,4150,-73.9486,40.7797,1
1.0,0,2095,-73.9547,40.7689,1
1.0,1,4500,-73.9819,40.7725,1
1.0,0,3007,-73.9918,40.7664,1
1.0,3,4395,-74.0044,40.7231,2
1.0,1,3000,-73.9918,40.7661,1
1.0,3,3250,-73.9523,40.6679,1
2.0,3,7000,-73.9904,40.7469,1
1.0,0,1895,-73.9488,40.77,1
1.0,3,2999,-73.9368,40.8503,1
1.0,1,3600,-73.9918,40.7637,1
1.0,0,2550,-74.0044,40.7269,1
1.0,2,3350,-73.9806,40.7392,2
1.0,0,3491,-73.9909,40.7448,1
1.0,1,2950,-73.9878,40.764,1
1.0,1,3500,-73.9498,40.7856,1
2.0,2,4850,-73.9469,40.7826,1
1.0,0,2875,-74.0122,40.7074,2
1.0,1,2100,-73.9466,40.8272,1
1.0,4,4495,-73.9728,40.7978,1
1.0,2,3900,-73.9849,40.7469,1
1.0,1,3600,-73.9506,40.7716,1
1.0,2,4700,-73.9689,40.7602,1
2.0,3,5950,-74.0053,40.7456,2
1.0,2,3900,-74.0044,40.7231,2
1.0,2,3095,-74.003,40.7288,1
3.0,5,11225,-73.9808,40.7639,1
1.0,2,4000,-74.0005,40.7298,1
1.0,0,2000,-73.9532,40.7777,2
1.0,1,2645,-73.97399999999998,40.7538,2
1.5,6,3650,-73.9897,40.7652,1
1.0,0,2625,-73.9799,40.6897,1
1.0,1,3195,-73.9874,40.7213,1
1.0,0,3230,-74.0076,40.7047,1
1.0,1,1800,-73.9172,40.8699,1
1.0,3,4995,-74.0096,40.7141,2
3.0,5,10000,-73.9814,40.7418,1
1.0,1,1701,-73.9463,40.8039,1
1.0,1,3610,-74.0069,40.7074,1
2.0,2,2100,-73.9482,40.8291,1
1.5,3,3800,-73.9794,40.6388,1
1.0,0,3095,-73.9961,40.7381,1
1.0,0,2250,-73.9999,40.7297,2
1.0,2,2700,-73.9651,40.803,1
1.0,0,2400,-73.969,40.7516,1
1.0,2,5227,-73.9781,40.7413,1
1.0,0,2905,-73.9919,40.6939,1
1.0,1,2600,-73.9685,40.7544,1
1.0,1,3200,-73.9677,40.7539,1
1.0,0,2600,-73.9625,40.7575,1
1.0,2,3650,-73.9603,40.7695,1
1.0,1,3800,-73.977,40.7793,1
1.0,0,1965,-73.9467,40.7769,1
2.0,3,4899,-73.9886,40.7656,1
1.0,1,3095,-74.0059,40.7128,1
1.0,2,3700,-73.955,40.7087,1
1.0,2,2300,-73.9476,40.692,2
1.0,2,2850,-73.9773,40.7463,3
1.0,1,3900,-74.0047,40.7339,3
1.0,0,2300,-73.9688,40.789,1
1.0,1,2650,-73.9625,40.7575,2
1.0,2,1950,-73.9085,40.8113,1
1.0,0,2295,-73.97399999999998,40.7446,1
1.0,1,3495,-74.0109,40.7196,2
1.0,1,1650,-73.9639,40.645,2
1.0,2,4350,-73.979,40.7806,1
1.0,2,2400,-73.9456,40.783,1
1.0,1,2875,-74.0019,40.7314,1
1.0,1,2800,-73.952,40.786,2
1.0,3,3300,-73.9659,40.802,3
1.0,2,2199,-73.8621,40.6941,1
1.0,1,2895,-73.9737,40.7939,1
1.0,3,3850,-73.9647,40.8012,2
1.0,2,1550,-73.8767,40.6723,3
1.0,1,4495,-73.9653,40.7582,1
1.0,0,2200,-73.9788,40.7466,3
1.0,3,2700,-73.9353,40.6832,2
0.0,3,9000,-73.9556,40.776,1
0.0,0,2400,-73.9441,40.7449,1
3.0,4,11195,-74.0047,40.7171,1
1.0,2,2800,-73.9499,40.7158,1
1.0,0,1850,-73.96300000000002,40.7611,1
1.0,1,3725,-73.9564,40.7459,1
1.0,1,4200,-73.9919,40.7448,1
1.0,2,3295,-73.9648,40.7584,2
1.0,1,2495,-73.968,40.7574,1
1.0,1,3280,-73.9803,40.7465,1
1.0,0,2300,-73.9996,40.6862,1
1.0,1,2695,-73.9815,40.7396,1
1.0,2,2550,-73.9414,40.844,2
1.0,2,3700,-73.9545,40.7719,1
1.0,2,4160,-73.9733,40.7897,1
1.0,1,4695,-74.0007,40.735,1
1.5,3,2800,-73.9619,40.6619,2
1.0,1,3595,-73.9773,40.7621,1
1.0,0,2350,-73.9849,40.7469,1
1.0,2,3666,-73.9566,40.7212,1
1.0,1,3870,-73.9886,40.777,1
1.0,1,2400,-73.9883,40.7639,1
1.0,1,1575,-73.937,40.8417,1
1.0,0,2195,-73.9769,40.7862,1
1.0,2,2250,-73.9509,40.8247,2
1.0,4,4000,-73.9531,40.8104,2
1.0,2,3300,-74.0069,40.7074,1
1.0,2,3450,-73.9789,40.7491,2
1.0,3,4500,-73.9513,40.7804,1
1.0,1,4095,-73.9863,40.745,1
2.0,4,5975,-73.969,40.7942,1
1.0,2,3150,-73.9817,40.7348,1
1.0,2,2900,-73.9481,40.7957,1
1.0,2,3700,-73.9962,40.7549,1
1.0,1,2375,-73.9494,40.7703,1
1.0,2,4495,-73.987,40.7261,1
1.0,1,1600,-74.0045,40.6442,1
1.0,1,2500,-73.9549,40.7677,2
1.0,1,2450,-73.9885,40.7219,2
1.0,0,2875,-74.0095,40.7162,1
2.0,3,4995,-73.9784,40.7251,1
1.0,2,5335,-74.0051,40.7482,1
1.0,1,2475,-73.9755,40.7859,1
1.0,1,3250,-74.0031,40.7436,1
1.0,3,2650,-73.945,40.8217,1
1.0,3,3800,-73.9877,40.7643,1
1.0,1,3600,-73.9886,40.777,1
1.0,1,3950,-73.9863,40.745,1
2.0,2,5038,-73.9726,40.7518,2
1.0,0,2775,-73.9837,40.7674,1
1.0,2,4395,-73.9798,40.7418,1
1.0,1,2450,-73.9495,40.7622,1
1.0,0,2500,-74.0065,40.7081,2
1.0,2,3400,-73.9798,40.7258,1
2.0,2,7800,-73.9741,40.7924,1
1.0,2,3100,-73.9487,40.7845,2
1.0,1,4110,-73.9883,40.7777,1
1.0,2,4550,-73.9961,40.7191,1
1.0,1,4950,-73.9595,40.781,1
1.0,0,2900,-74.0046,40.7329,1
1.0,0,2900,-74.0069,40.7074,2
1.0,2,3595,-73.9694,40.7555,1
1.0,2,3700,-74.0025,40.7315,2
1.0,2,3000,-73.9539,40.8002,1
1.0,1,4065,-73.9916,40.7452,1
1.0,1,1700,-73.935,40.8522,1
1.0,1,2450,-73.9788,40.7466,2
1.0,3,4780,-73.9958,40.753,1
1.0,2,4200,-74.0032,40.7344,1
2.0,2,2300,-73.8348,40.7131,1
1.0,1,4200,-73.9534,40.7838,1
3.0,5,13500,-73.9912,40.7377,1
1.0,2,2650,-73.9232,40.7533,1
2.0,2,3350,-73.9452,40.8022,1
1.0,3,4700,-73.9959,40.753,1
2.0,2,3849,-73.98100000000002,40.7287,1
1.0,1,2700,-73.9556,40.7708,1
1.0,1,2100,-73.9541,40.7995,1
1.0,1,3571,-74.0086,40.7071,1
1.0,2,3100,-73.9794,40.7297,1
1.0,2,2849,-73.9833,40.7113,3
2.0,3,6250,-73.9628,40.7633,1
1.0,2,3600,-73.9883,40.7322,1
2.0,4,7200,-73.9865,40.7348,1
1.0,2,3197,-73.9727,40.7436,3
2.5,3,11000,-73.9851,40.7718,1
1.0,2,3292,-73.9982,40.7568,1
2.0,3,3400,-73.9493,40.6922,1
1.0,2,3150,-74.0031,40.7288,2
0.0,0,2400,-73.9816,40.7448,1
1.0,1,2500,-73.9425,40.7145,1
1.0,2,3595,-73.9851,40.6887,1
1.0,3,2099,-73.9401,40.6993,2
1.0,0,3135,-74.0122,40.7074,1
1.0,1,2795,-74.0042,40.7239,1
1.0,1,3895,-74.0069,40.7074,1
1.0,1,3800,-73.984,40.7422,1
1.5,1,5850,-73.9593,40.7594,1
1.0,1,1900,-73.9504,40.7802,1
1.0,0,2795,-73.9859,40.7358,1
2.0,2,6185,-74.0055,40.7111,1
1.0,2,2900,-73.9945,40.6833,1
1.0,0,2446,-73.9665,40.7944,1
1.0,2,4000,-73.9814,40.7768,2
2.0,2,7800,-73.9741,40.7924,1
1.0,1,3775,-73.9528,40.7796,1
1.0,1,3453,-73.9727,40.7436,1
1.0,2,3195,-73.9864,40.7514,1
1.0,1,2045,-73.9632,40.7984,1
1.0,1,2700,-73.9401,40.7515,1
1.0,2,2600,-73.9639,40.6871,2
2.5,3,16600,-73.9818,40.7708,1
1.0,1,1500,-74.0232,40.6218,2
2.5,3,10000,-73.9636,40.7661,1
1.0,2,2250,-73.913,40.6955,1
1.0,1,4455,-73.9864,40.73,1
1.0,3,3900,-73.9596,40.7624,1
2.0,3,4200,-73.9695,40.753,3
1.0,1,3300,-73.9964,40.7624,2
1.0,2,2095,-73.9567,40.802,1
1.0,2,4295,-73.987,40.7261,1
1.0,1,3795,-74.0007,40.735,1
1.0,1,2500,-73.9561,40.6937,1
1.0,0,2500,-73.9471,40.7748,1
2.0,2,4995,-73.95100000000002,40.7752,1
1.0,0,2000,-73.9498,40.7794,1
2.0,2,6000,-73.986,40.7609,1
1.0,1,3750,-73.9715,40.7859,1
1.0,0,2995,-73.9616,40.7677,1
1.0,1,2625,-74.0143,40.71,1
1.0,0,3053,-73.9909,40.7448,1
2.0,3,5200,-73.9857,40.7288,2
1.0,3,4500,-73.9635,40.8018,1
1.0,1,1925,-73.9628,40.7988,1
1.0,0,2300,-73.9652,40.7604,1
1.0,1,1700,-73.8184,40.7271,3
2.0,4,3900,-73.9475,40.8303,1
1.0,0,3050,-73.9638,40.7634,1
3.5,4,22000,-73.9673,40.7888,1
1.0,0,1900,-73.9618,40.8003,1
2.0,3,4450,-73.976,40.7376,1
1.0,2,3375,-73.9886,40.7656,2
1.0,1,4795,-73.99600000000002,40.733,1
1.0,1,3450,-73.999,40.761,1
1.0,1,1795,-73.9602,40.8137,2
1.0,1,7495,-73.9977,40.7251,1
2.0,2,4200,-73.9404,40.7165,1
2.0,4,5100,-73.9806,40.6701,1
1.0,0,2350,-73.9999,40.7297,1
1.0,1,4195,-73.9676,40.7951,1
1.0,2,3400,-73.9778,40.7467,1
1.0,3,3000,-73.9125,40.7077,1
1.0,2,3200,-73.9862,40.7514,3
1.0,3,3000,-73.959,40.8015,1
1.0,0,1400,-73.9376,40.8404,2
1.0,2,1500,-73.8899,40.8693,3
2.0,4,5790,-73.9962,40.7593,1
3.0,4,7300,-73.9603,40.7695,1
1.0,0,2000,-73.9523,40.7737,1
1.0,2,3790,-73.9739,40.7375,1
1.0,3,2800,-74.0271,40.6384,2
2.0,2,7000,-73.9804,40.7868,1
0.0,0,2590,-73.9585,40.7437,1
2.0,2,5994,-73.9727,40.7436,1
0.0,0,3000,-73.9772,40.7901,1
1.0,1,2300,-73.9941,40.7567,1
1.0,1,1900,-73.9407,40.7993,3
1.0,1,3795,-74.0058,40.7355,1
1.0,2,3150,-73.9495,40.7622,1
